II_GEN_MAT_EMERALD06|2063|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Power Emerald
II_GEN_MAT_SAPPHIRE06|2064|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Power Sapphire
II_GEN_MAT_RUBY06|2065|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Power Ruby
II_GEN_MAT_TOPAZ06|2066|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Power Topaz
II_GEN_MAT_DIAMOND07|2067|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Diamond of Strength
II_GEN_MAT_EMERALD07|2068|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Emerald of Strength
II_GEN_MAT_SAPPHIRE07|2069|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Sapphire of Strength
II_GEN_MAT_RUBY07|2070|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Ruby of Strength
II_GEN_MAT_TOPAZ07|2071|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Topaz of Strength
II_GEN_MAT_DIAMOND08|2072|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Diamond of Dexterity
II_GEN_MAT_EMERALD08|2073|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Emerald of Dexterity
II_GEN_MAT_SAPPHIRE08|2074|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Sapphire of Dexterity
II_GEN_MAT_RUBY08|2075|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Ruby of Dexterity
II_GEN_MAT_TOPAZ08|2076|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Topaz of Dexterity
II_GEN_MAT_DIAMOND09|2077|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Diamond of Intelligence
II_GEN_MAT_EMERALD09|2078|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Emerald of Intelligence
II_GEN_MAT_SAPPHIRE09|2079|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Sapphire of Intelligence
II_GEN_MAT_RUBY09|2080|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Ruby of Intelligence
II_GEN_MAT_TOPAZ09|2081|IK1_GENERAL|IK2_MATERIAL|IK3_RANDOM_SCROLL|Topaz of Intelligence
II_GEN_MAT_ORICHALCUM01_1|2082|IK1_GENERAL|IK2_MATERIAL|IK3_GENERAL|Event Sunstone
II_GEN_MAT_MOONSTONE_1|2083|IK1_GENERAL|IK2_MATERIAL|IK3_ARROW|Event Moonstone
II_GEN_REF_REF_FIRST|2530|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|First Refresher
II_GEN_REF_REF_SECOND|2531|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Second Refresher
II_GEN_REF_REF_THIRD|2532|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Third Refresher
II_GEN_REF_REF_FOUTH|2533|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Fourth Refresher
II_GEN_REF_REF_FIFTH|2534|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Fifth Refresher
II_GEN_REF_REF_SIXTH|2535|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Sixth Refresher
II_GEN_REF_REF_SEVENTH|2536|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Seventh Refresher
II_GEN_REF_REF_EIGHTH|2537|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Eighth Refresher
II_GEN_REF_REF_NINTH|2538|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Ninth Refresher
II_GEN_REF_REF_TENTH|2539|IK1_GENERAL|IK2_REFRESHER|IK3_REFRESHER|Tenth Refresher
II_GEN_POT_POT_ANTIDOTE|2540|IK1_GENERAL|IK2_POTION|IK3_POTION|Antidote Potion
II_GEN_POT_POT_CUREDISEASE|2541|IK1_GENERAL|IK2_POTION|IK3_POTION|Cure Disease Potion
II_GEN_POT_POT_WATER|2542|IK1_GENERAL|IK2_POTION|IK3_POTION|Water Bottle
II_GEN_POT_POT_OIL|2543|IK1_GENERAL|IK2_POTION|IK3_POTION|Oil Bottle
II_GEN_POT_DRI_VITAL100|2544|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 100
II_GEN_POT_DRI_VITAL200|2545|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 200
II_GEN_POT_DRI_VITAL300|2546|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 300
II_GEN_POT_DRI_VITAL400|2547|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 400
II_GEN_POT_DRI_VITAL500|2548|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 500
II_GEN_POT_DRI_VITAL600|2549|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 600
II_GEN_POT_DRI_VITAL700|2550|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 700
II_GEN_POT_DRI_VITAL800|2551|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 800
II_GEN_POT_DRI_VITAL900|2552|IK1_GENERAL|IK2_POTION|IK3_DRINK|VitalDrink 900
II_GEN_POT_POT_POISON_IMMUNE|2555|IK1_GENERAL|IK2_POTION|IK3_POTION|Poison Immunity Potion
II_GEN_JEW_EAR_ATTEARRING01|2560|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Demol Earring +1
II_GEN_JEW_EAR_ATTEARRING02|2561|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Demol Earring +2
II_GEN_JEW_EAR_ATTEARRING03|2562|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Demol Earring +3
II_GEN_JEW_EAR_ATTEARRING04|2563|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Demol Earring +4
II_GEN_JEW_EAR_ATTEARRING05|2564|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Demol Earring +5
II_GEN_JEW_EAR_ATTEARRING06|2565|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Demol Earring +6
II_GEN_JEW_EAR_DEFEARRING01|2566|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Plug Earring +1
II_GEN_JEW_EAR_DEFEARRING02|2567|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Plug Earring +2
II_GEN_JEW_EAR_DEFEARRING03|2568|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Plug Earring +3
II_GEN_JEW_EAR_DEFEARRING04|2569|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Plug Earring +4
II_GEN_JEW_EAR_DEFEARRING05|2570|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Plug Ear ring +5
II_GEN_JEW_EAR_DEFEARRING06|2571|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Plug Ear ring +6
II_GEN_JEW_EAR_AVDEARRING01|2572|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_JEW_EAR_AVDEARRING02|2573|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_JEW_EAR_AVDEARRING03|2574|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_JEW_EAR_AVDEARRING04|2575|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_JEW_EAR_AVDEARRING05|2576|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_JEW_EAR_AVDEARRING06|2577|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_JEW_NEC_HPNECKLACE01|2578|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Gore Necklace +1
II_GEN_JEW_NEC_HPNECKLACE02|2579|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Gore Necklace +2
II_GEN_JEW_NEC_HPNECKLACE03|2580|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Gore Necklace +3
II_GEN_JEW_NEC_HPNECKLACE04|2581|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Gore Necklace +4
II_GEN_JEW_NEC_HPNECKLACE05|2582|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Gore Necklace +5
II_GEN_JEW_NEC_HPNECKLACE06|2583|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Gore Necklace +6
II_GEN_JEW_NEC_MPNECKLACE01|2584|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Mental Necklace +1
II_GEN_JEW_NEC_MPNECKLACE02|2585|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Mental Necklace +2
II_GEN_JEW_NEC_MPNECKLACE03|2586|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Mental Necklace +3
II_GEN_JEW_NEC_MPNECKLACE04|2587|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Mental Necklace +4
II_GEN_JEW_NEC_MPNECKLACE05|2588|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Mental Necklace +5
II_GEN_JEW_NEC_MPNECKLACE06|2589|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Mental Necklace +6
II_GEN_JEW_NEC_FPNECKLACE01|2590|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Peision Necklace +1
II_GEN_JEW_NEC_FPNECKLACE02|2591|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Peision Necklace +2
II_GEN_JEW_NEC_FPNECKLACE03|2592|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Peision Necklace +3
II_GEN_JEW_NEC_FPNECKLACE04|2593|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Peision Necklace +4
II_GEN_JEW_NEC_FPNECKLACE05|2594|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Peision Necklace +5
II_GEN_JEW_NEC_FPNECKLACE06|2595|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Peision Necklace +6
II_GEN_JEW_RIN_STRRING01|2596|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Vigorring +1
II_GEN_JEW_RIN_STRRING02|2597|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Vigorring +2
II_GEN_JEW_RIN_STRRING03|2598|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Vigorring +3
II_GEN_JEW_RIN_STRRING04|2599|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Vigorring +4
II_GEN_JEW_RIN_STRRING05|2600|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Vigorring +5
II_GEN_JEW_RIN_STRRING06|2601|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Vigorring +6
II_GEN_JEW_RIN_INTRING01|2602|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intellring +1
II_GEN_JEW_RIN_INTRING02|2603|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intellring +2
II_GEN_JEW_RIN_INTRING03|2604|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intellring +3
II_GEN_JEW_RIN_INTRING04|2605|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intellring +4
II_GEN_JEW_RIN_INTRING05|2606|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intellring +5
II_GEN_JEW_RIN_INTRING06|2607|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intellring +6
II_GEN_JEW_RIN_DEXRING01|2608|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Arekring +1
II_GEN_JEW_RIN_DEXRING02|2609|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Arekring +2
II_GEN_JEW_RIN_DEXRING03|2610|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Arekring +3
II_GEN_JEW_RIN_DEXRING04|2611|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Arekring +4
II_GEN_JEW_RIN_DEXRING05|2612|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Arekring +5
II_GEN_JEW_RIN_DEXRING06|2613|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Arekring +6
II_GEN_JEW_RIN_STARING01|2614|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Stamring +1
II_GEN_JEW_RIN_STARING02|2615|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Stamring +2
II_GEN_JEW_RIN_STARING03|2616|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Stamring +3
II_GEN_JEW_RIN_STARING04|2617|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Stamring +4
II_GEN_JEW_RIN_STARING05|2618|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Stamring +5
II_GEN_JEW_RIN_STARING06|2619|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Stamring +6
II_GEN_JEW_EAR_U_EARRING01|2701|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Mighteer+1
II_GEN_JEW_EAR_U_EARRING02|2702|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Mighteer+2
II_GEN_JEW_EAR_U_EARRING03|2703|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Mighteer+3
II_GEN_JEW_EAR_U_EARRING04|2704|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Penzeru+1
II_GEN_JEW_EAR_U_EARRING05|2705|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Penzeru+2
II_GEN_JEW_EAR_U_EARRING06|2706|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Penzeru+3
II_GEN_JEW_EAR_U_EARRING07|2707|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Speedo+1
II_GEN_JEW_EAR_U_EARRING08|2708|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Speedo+2
II_GEN_JEW_EAR_U_EARRING09|2709|IK1_GENERAL|IK2_JEWELRY|IK3_EARRING|Speedo+3
II_GEN_JEW_NEC_U_NECKLACE01|2710|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Pep+1
II_GEN_JEW_NEC_U_NECKLACE02|2711|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Pep+2
II_GEN_JEW_NEC_U_NECKLACE03|2712|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Pep+3
II_GEN_JEW_NEC_U_NECKLACE04|2713|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Socecle+1
II_GEN_JEW_NEC_U_NECKLACE05|2714|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Socecle+2
II_GEN_JEW_NEC_U_NECKLACE06|2715|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Socecle+3
II_GEN_JEW_NEC_U_NECKLACE07|2716|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Enduky+1
II_GEN_JEW_NEC_U_NECKLACE08|2717|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Enduky+2
II_GEN_JEW_NEC_U_NECKLACE09|2718|IK1_GENERAL|IK2_JEWELRY|IK3_NECKLACE|Enduky+3
II_GEN_JEW_RIN_U_RING01|2719|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Strente+1
II_GEN_JEW_RIN_U_RING02|2720|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Strente+2
II_GEN_JEW_RIN_U_RING03|2721|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Strente+3
II_GEN_JEW_RIN_U_RING04|2722|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intiret+1
II_GEN_JEW_RIN_U_RING05|2723|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intiret+2
II_GEN_JEW_RIN_U_RING06|2724|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Intiret+3
II_GEN_JEW_RIN_U_RING07|2725|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Dexion+1
II_GEN_JEW_RIN_U_RING08|2726|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Dexion+2
II_GEN_JEW_RIN_U_RING09|2727|IK1_GENERAL|IK2_JEWELRY|IK3_RING|Dexion+3
II_GEN_FOO_INS_LOLLIPOP|2800|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Lollipop
II_GEN_FOO_INS_BISCUIT|2801|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Biscuit
II_GEN_FOO_INS_CHOCOLATE|2802|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Chocolate Bar
II_GEN_FOO_INS_MILK|2803|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Milk
II_GEN_FOO_INS_BREAD|2804|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Roll Bread
II_GEN_FOO_INS_HOTDOG|2805|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Hot Dog
II_GEN_FOO_COO_MEATSKEWER|2806|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Meat Skewer
II_GEN_FOO_COO_BARBECUE|2807|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Barbecue
II_GEN_FOO_COO_SEAFOODPANCAKE|2808|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Seafood Pan Cake
II_GEN_FOO_COO_FISHSOUP|2809|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Fish Soup
II_GEN_FOO_COO_SAUSAGECASSEROLE|2810|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Sausage Casserole
II_GEN_FOO_COO_FISHSTEW|2811|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Fish Stew
II_GEN_FOO_COO_STEAMEDSEAFOOD|2812|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Steamed Seafood
II_GEN_FOO_COO_MEATSALAD|2813|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Meat Salad
II_GEN_FOO_COO_GRATIN|2814|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Gratin
II_GEN_FOO_COO_SEAFOODPIZZA|2815|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Seafood Pizza
II_GEN_FOO_ICE_ORANGEJUIICE|2816|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Orange Juice
II_GEN_FOO_ICE_STRAWBERRYSHAKE|2817|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Strawberry Shake
II_GEN_FOO_ICE_PINEAPPLECONE|2818|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Pineapple Cone
II_GEN_FOO_ICE_BANANAJUJUBAR|2819|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Banana Jujubar
II_GEN_FOO_ICE_FRUITJUICE|2820|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Fruit Juice
II_GEN_FOO_ICE_FRUITICEWATER|2821|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Fruit Icewater
II_GEN_FOO_ICE_FRUITPARFAIT|2822|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Fruit Parfait
II_GEN_FOO_ICE_FRUITSHERBET|2823|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Fruit Sherbet
II_GEN_FOO_ICE_ICECREAMCAKE|2824|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Icecream Cake
II_GEN_FOO_ICE_FRUITPUNCH|2825|IK1_GENERAL|IK2_FOOD|IK3_ICECEARM|Fruit Punch
II_GEN_FOO_INS_SUPERHOTDOG|2826|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Super Hot Dog
II_GEN_FOO_INS_HODDUK|2827|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Pizza
II_GEN_FOO_INS_KIMBAP|2828|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Kimbap
II_GEN_FOO_INS_CHICKENSTICK|2829|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Chicken Stick
II_GEN_FOO_INS_STARCANDY|2830|IK1_GENERAL|IK2_FOOD|IK3_INSTANT|Star Candy
II_GEN_FOO_PIL_GRAY|2892|IK1_GENERAL|IK2_FOOD|IK3_GLOVE|Gray Pill
II_GEN_FOO_PIL_YELLOW|2893|IK1_GENERAL|IK2_FOOD|IK3_GLOVE|Yellow Pill
II_GEN_FOO_PIL_BLUE|2894|IK1_GENERAL|IK2_FOOD|IK3_GLOVE|Blue Pill
II_GEN_FOO_PIL_RED|2895|IK1_GENERAL|IK2_FOOD|IK3_GLOVE|Red Pill
II_GEN_FOO_PIL_GOLD|2896|IK1_GENERAL|IK2_FOOD|IK3_GLOVE|Gold Pill
II_GEN_FOO_COO_DDUKGUKHOT|2897|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Hot Ddukguk
II_GEN_FOO_COO_DDUKGUKFRESH|2898|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Fresh Ddukguk
II_GEN_FOO_COO_DDUKGUKSWEET|2899|IK1_GENERAL|IK2_FOOD|IK3_COOKING|Sweet Ddukguk
II_GEN_MAG_TRI_MAGICHAT|2900|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_MAG_TRI_MAGICSTICK|2901|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_MAG_TRI_FLYINGHAT|2902|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_MAG_TRI_MAGICBUBBLE|2903|IK1_GOLD|IK2_GOLD|IK3_GOLD|null
II_GEN_MAG_TRI_NEWYEARBOMB|2904|IK1_GENERAL|IK2_MAGIC|IK3_MAGICTRICK|New Year's Bomb
II_GEN_MAG_TRI_FIRESHOWER|2905|IK1_GENERAL|IK2_MAGIC|IK3_MAGICTRICK|Fireshower
II_GEN_MAG_TRI_SULNALBOMB|2906|IK1_GENERAL|IK2_MAGIC|IK3_MAGICTRICK|Sulnal Bomb
II_GEN_MAG_TRI_GOODBYEBOMB|2907|IK1_GENERAL|IK2_MAGIC|IK3_MAGICTRICK|Goodbye Bomb
II_GEN_MAG_TRI_HWFIREWORKS|2908|IK1_GENERAL|IK2_MAGIC|IK3_MAGICTRICK|HW Fireworks
II_GEN_GEM_GEM_TWINKLESTONE|2950|IK1_GENERAL|IK2_GEM|IK3_GEM|Twinkle Stone
II_GEN_GEM_GEM_FORFORM|2951|IK1_GENERAL|IK2_GEM|IK3_GEM|Forform
II_GEN_GEM_GEM_PALIN|2952|IK1_GENERAL|IK2_GEM|IK3_GEM|Palin
II_GEN_GEM_GEM_CHUPIM|2953|IK1_GENERAL|IK2_GEM|IK3_GEM|Chupim
II_GEN_GEM_GEM_MOP|2954|IK1_GENERAL|IK2_GEM|IK3_GEM|Teddy Bear
II_GEN_GEM_GEM_POPORAM|2955|IK1_GENERAL|IK2_GEM|IK3_GEM|Poporam
II_GEN_GEM_GEM_SLAIN|2956|IK1_GENERAL|IK2_GEM|IK3_GEM|Fangs
II_GEN_GEM_GEM_TARINROOT|2957|IK1_GENERAL|IK2_GEM|IK3_GEM|Tarin Root
II_GEN_GEM_GEM_STARSTONE|2958|IK1_GENERAL|IK2_GEM|IK3_GEM|Star Stone
II_GEN_GEM_GEM_GOLDENWING|2959|IK1_GENERAL|IK2_GEM|IK3_GEM|Golden Wing
II_GEN_GEM_GEM_BLUEHONEY|2960|IK1_GENERAL|IK2_GEM|IK3_GEM|Blue Honey
II_GEN_GEM_GEM_CARDRIN|2961|IK1_GENERAL|IK2_GEM|IK3_GEM|Cardrin
II_GEN_GEM_GEM_FURIOUSMATCH|2962|IK1_GENERAL|IK2_GEM|IK3_GEM|Furious Match
II_GEN_GEM_GEM_MOONSTONE|2963|IK1_GENERAL|IK2_GEM|IK3_GEM|Crescent Stone
II_GEN_GEM_GEM_KALIN|2964|IK1_GENERAL|IK2_GEM|IK3_GEM|Kalin
II_GEN_GEM_GEM_GOLDENFIST|2965|IK1_GENERAL|IK2_GEM|IK3_GEM|Golden Fist
II_GEN_GEM_GEM_ORBRIN|2966|IK1_GENERAL|IK2_GEM|IK3_GEM|Orbrin
II_GEN_GEM_GEM_GOLDENCUP|2967|IK1_GENERAL|IK2_GEM|IK3_GEM|Golden Cup
II_GEN_GEM_GEM_CLOCKHEART|2968|IK1_GENERAL|IK2_GEM|IK3_GEM|Clock Heart
II_GEN_GEM_GEM_MIADOLL|2969|IK1_GENERAL|IK2_GEM|IK3_GEM|Mia Doll
II_GEN_GEM_GEM_BEARBALL|2970|IK1_GENERAL|IK2_GEM|IK3_GEM|Bearball
II_GEN_GEM_GEM_AMPERE|2971|IK1_GENERAL|IK2_GEM|IK3_GEM|Ampere
II_GEN_GEM_GEM_TOMBMARBLE|2972|IK1_GENERAL|IK2_GEM|IK3_GEM|Tomb Marble
II_GEN_GEM_GEM_STEAMTEAR|2973|IK1_GENERAL|IK2_GEM|IK3_GEM|Steam Tear
II_GEN_GEM_GEM_PEAKYRIND|2974|IK1_GENERAL|IK2_GEM|IK3_GEM|Peakyrind
II_GEN_GEM_GEM_HAMMARBLE|2975|IK1_GENERAL|IK2_GEM|IK3_GEM|Hammarble
II_GEN_GEM_GEM_GIGGLANDE|2976|IK1_GENERAL|IK2_GEM|IK3_GEM|Gigglande
II_GEN_GEM_GEM_BOBAND|2977|IK1_GENERAL|IK2_GEM|IK3_GEM|Boband
II_GEN_GEM_GEM_DUMBLING|2978|IK1_GENERAL|IK2_GEM|IK3_GEM|Dumbling
II_GEN_GEM_GEM_TOMA|2979|IK1_GENERAL|IK2_GEM|IK3_GEM|Toma
II_GEN_GEM_GEM_KNIGHTLER|2980|IK1_GENERAL|IK2_GEM|IK3_GEM|Knightler
II_GEN_GEM_GEM_WHEESHOE|2981|IK1_GENERAL|IK2_GEM|IK3_GEM|Wheeshoe
II_GEN_GEM_GEM_DROIL|2982|IK1_GENERAL|IK2_GEM|IK3_GEM|Droil
II_GEN_GEM_GEM_GUARDIEYE|2983|IK1_GENERAL|IK2_GEM|IK3_GEM|Guardieye
II_GEN_GEM_GEM_GARBAGETON|2984|IK1_GENERAL|IK2_GEM|IK3_GEM|Garbageton
II_GEN_GEM_GEM_ERONIOR|2985|IK1_GENERAL|IK2_GEM|IK3_GEM|Eronior
II_GEN_GEM_GEM_SYCALE|2986|IK1_GENERAL|IK2_GEM|IK3_GEM|Sycale
II_GEN_GEM_GEM_MONGTEAR|2987|IK1_GENERAL|IK2_GEM|IK3_GEM|Mong Tear
II_GEN_GEM_GEM_BOMBTIMER|2988|IK1_GENERAL|IK2_GEM|IK3_GEM|Bomb Timer
II_GEN_GEM_GEM_ZEMMARK|2989|IK1_GENERAL|IK2_GEM|IK3_GEM|Zem Mark
II_GEN_GEM_GEM_NUCTUWHEEL|2990|IK1_GENERAL|IK2_GEM|IK3_GEM|Nuctu-Wheel
II_GEN_GEM_GEM_ZOMBYHOE|2991|IK1_GENERAL|IK2_GEM|IK3_GEM|Zombyhoe
II_GEN_GEM_GEM_BUCORONG|2992|IK1_GENERAL|IK2_GEM|IK3_GEM|Bucring
II_GEN_GEM_GEM_SCOTOOTH|2993|IK1_GENERAL|IK2_GEM|IK3_GEM|Scoptooth
II_GEN_GEM_GEM_RANGLASS|2994|IK1_GENERAL|IK2_GEM|IK3_GEM|Trangoggle
II_GEN_GEM_GEM_BATHOOK|2995|IK1_GENERAL|IK2_GEM|IK3_GEM|Flyclaw
II_GEN_GEM_GEM_GRBANDAGE|2996|IK1_GENERAL|IK2_GEM|IK3_GEM|Grrr Bandage
II_GEN_GEM_GEM_DUMPTIRE|2997|IK1_GENERAL|IK2_GEM|IK3_GEM|Dumptire
